Proto,Source IP,Source Port,Src netmask,Destination IP,Destination Port,Dst netmask,TCP flags,Data Packets,Data Octets,First time ms,Last time ms,Notes
udp,10.2.2.12,10090,24,10.5.5.14,5060,24,0,3,300,6040,36040,
udp,10.2.2.12,10091,24,10.5.5.15,5060,24,0,342,409600,6050,36050,Host 10.2.2.12 infects host 10.5.5.15
udp,10.5.5.15,5060,24,10.2.2.12,10091,24,0,28,16700,6060,36060,Host 10.2.2.12 infects host 10.5.5.15
udp,10.2.2.12,10092,24,10.5.5.16,5060,24,0,3,300,6070,36070,
udp,10.2.2.12,10093,24,10.5.5.17,5060,24,0,3,300,6080,36080,
udp,10.2.2.12,10094,24,10.5.5.18,5060,24,0,3,300,6090,36090,
udp,10.2.2.12,10095,24,10.5.5.19,5060,24,0,3,300,6100,36100,
udp,10.2.2.12,10096,24,10.5.5.20,5060,24,0,3,300,6110,36110,
udp,10.2.2.12,10097,24,10.5.6.5,5060,24,0,3,300,6120,36120,Host 10.2.2.12 scans network 10.5.6.0/24
udp,10.2.2.12,10098,24,10.5.6.6,5060,24,0,3,300,6130,36130,
udp,10.2.2.12,10099,24,10.5.6.7,5060,24,0,3,300,6140,36140,
udp,10.2.2.12,10100,24,10.5.6.8,5060,24,0,3,300,6150,36150,
udp,10.2.2.12,10101,24,10.5.6.9,5060,24,0,3,300,6160,36160,
udp,10.2.2.12,10102,24,10.5.6.10,5060,24,0,3,300,6170,36170,
udp,10.2.2.12,10103,24,10.5.6.11,5060,24,0,3,300,6180,36180,
udp,10.2.2.12,10104,24,10.5.6.12,5060,24,0,3,300,6190,36190,
udp,10.2.2.12,10105,24,10.5.6.13,5060,24,0,3,300,6200,36200,
udp,10.2.2.12,10106,24,10.5.6.14,5060,24,0,3,300,6210,36210,
udp,10.2.2.12,10107,24,10.5.6.15,5060,24,0,3,300,6220,36220,
udp,10.2.2.12,10108,24,10.5.6.16,5060,24,0,342,409600,6230,36230,Host 10.2.2.12 infects host 10.5.6.16
udp,10.5.6.16,5060,24,10.2.2.12,10108,24,0,28,16700,6240,36240,Host 10.2.2.12 infects host 10.5.6.16
udp,10.2.2.12,10109,24,10.5.6.17,5060,24,0,3,300,6250,36250,
udp,10.2.2.12,10110,24,10.5.6.18,5060,24,0,3,300,6260,36260,
udp,10.2.2.12,10111,24,10.5.6.19,5060,24,0,3,300,6270,36270,
udp,10.2.2.12,10112,24,10.5.6.20,5060,24,0,3,300,6280,36280,
udp,10.2.2.12,10113,24,10.5.7.5,5060,24,0,3,300,6290,36290,Host 10.2.2.12 scans network 10.5.7.0/24
udp,10.2.2.12,10114,24,10.5.7.6,5060,24,0,3,300,6300,36300,
udp,10.2.2.12,10115,24,10.5.7.7,5060,24,0,3,300,6310,36310,
udp,10.2.2.12,10116,24,10.5.7.8,5060,24,0,3,300,6320,36320,
udp,10.2.2.12,10117,24,10.5.7.9,5060,24,0,3,300,6330,36330,
udp,10.2.2.12,10118,24,10.5.7.10,5060,24,0,3,300,6340,36340,
udp,10.2.2.12,10119,24,10.5.7.11,5060,24,0,3,300,6350,36350,
udp,10.2.2.12,10120,24,10.5.7.12,5060,24,0,3,300,6360,36360,
udp,10.2.2.12,10121,24,10.5.7.13,5060,24,0,3,300,6370,36370,
udp,10.2.2.12,10122,24,10.5.7.14,5060,24,0,3,300,6380,36380,
udp,10.2.2.12,10123,24,10.5.7.15,5060,24,0,3,300,6390,36390,
udp,10.2.2.12,10124,24,10.5.7.16,5060,24,0,3,300,6400,36400,
udp,10.2.2.12,10125,24,10.5.7.17,5060,24,0,342,409600,6410,36410,Host 10.2.2.12 infects host 10.5.7.17
udp,10.5.7.17,5060,24,10.2.2.12,10125,24,0,28,16700,6420,36420,Host 10.2.2.12 infects host 10.5.7.17
udp,10.2.2.12,10126,24,10.5.7.18,5060,24,0,3,300,6430,36430,
udp,10.2.2.12,10127,24,10.5.7.19,5060,24,0,3,300,6440,36440,
udp,10.2.2.12,10128,24,10.5.7.20,5060,24,0,3,300,6450,36450,
udp,10.2.2.12,10129,24,10.5.8.5,5060,24,0,3,300,6460,36460,Host 10.2.2.12 scans network 10.5.8.0/24
udp,10.2.2.12,10130,24,10.5.8.6,5060,24,0,3,300,6470,36470,
udp,10.2.2.12,10131,24,10.5.8.7,5060,24,0,3,300,6480,36480,
udp,10.2.2.12,10132,24,10.5.8.8,5060,24,0,3,300,6490,36490,
udp,10.2.2.12,10133,24,10.5.8.9,5060,24,0,3,300,6500,36500,
udp,10.2.2.12,10134,24,10.5.8.10,5060,24,0,3,300,6510,36510,
udp,10.2.2.12,10135,24,10.5.8.11,5060,24,0,3,300,6520,36520,
udp,10.2.2.12,10136,24,10.5.8.12,5060,24,0,3,300,6530,36530,
udp,10.2.2.12,10137,24,10.5.8.13,5060,24,0,3,300,6540,36540,
udp,10.2.2.12,10138,24,10.5.8.14,5060,24,0,3,300,6550,36550,
udp,10.2.2.12,10139,24,10.5.8.15,5060,24,0,3,300,6560,36560,
udp,10.2.2.12,10140,24,10.5.8.16,5060,24,0,3,300,6570,36570,
udp,10.2.2.12,10141,24,10.5.8.17,5060,24,0,3,300,6580,36580,
udp,10.2.2.12,10142,24,10.5.8.18,5060,24,0,342,409600,6590,36590,Host 10.2.2.12 infects host 10.5.8.18
udp,10.5.8.18,5060,24,10.2.2.12,10142,24,0,28,16700,6600,36600,Host 10.2.2.12 infects host 10.5.8.18
udp,10.2.2.12,10143,24,10.5.8.19,5060,24,0,3,300,6610,36610,
udp,10.2.2.12,10144,24,10.5.8.20,5060,24,0,3,300,6620,36620,
udp,10.2.2.12,10145,24,10.5.9.5,5060,24,0,3,300,6630,36630,Host 10.2.2.12 scans network 10.5.9.0/24
udp,10.2.2.12,10146,24,10.5.9.6,5060,24,0,3,300,6640,36640,
udp,10.2.2.12,10147,24,10.5.9.7,5060,24,0,3,300,6650,36650,
udp,10.2.2.12,10148,24,10.5.9.8,5060,24,0,3,300,6660,36660,
udp,10.2.2.12,10149,24,10.5.9.9,5060,24,0,3,300,6670,36670,
udp,10.2.2.12,10150,24,10.5.9.10,5060,24,0,3,300,6680,36680,
udp,10.2.2.12,10151,24,10.5.9.11,5060,24,0,3,300,6690,36690,
udp,10.2.2.12,10152,24,10.5.9.12,5060,24,0,3,300,6700,36700,
udp,10.2.2.12,10153,24,10.5.9.13,5060,24,0,3,300,6710,36710,
udp,10.2.2.12,10154,24,10.5.9.14,5060,24,0,3,300,6720,36720,
udp,10.2.2.12,10155,24,10.5.9.15,5060,24,0,3,300,6730,36730,
udp,10.2.2.12,10156,24,10.5.9.16,5060,24,0,3,300,6740,36740,
udp,10.2.2.12,10157,24,10.5.9.17,5060,24,0,3,300,6750,36750,
udp,10.2.2.12,10158,24,10.5.9.18,5060,24,0,3,300,6760,36760,
udp,10.2.2.12,10159,24,10.5.9.19,5060,24,0,342,409600,6770,36770,Host 10.2.2.12 infects host 10.5.9.19
udp,10.5.9.19,5060,24,10.2.2.12,10159,24,0,28,16700,6780,36780,Host 10.2.2.12 infects host 10.5.9.19
udp,10.2.2.12,10160,24,10.5.9.20,5060,24,0,3,300,6790,36790,
udp,10.2.3.13,10001,24,10.6.0.5,5060,24,0,3,300,6800,36800,Host 10.2.3.13 scans network 10.6.0.0/24
udp,10.2.3.13,10002,24,10.6.0.6,5060,24,0,3,300,6810,36810,
udp,10.2.3.13,10003,24,10.6.0.7,5060,24,0,3,300,6820,36820,
udp,10.2.3.13,10004,24,10.6.0.8,5060,24,0,3,300,6830,36830,
udp,10.2.3.13,10005,24,10.6.0.9,5060,24,0,3,300,6840,36840,
udp,10.2.3.13,10006,24,10.6.0.10,5060,24,0,342,409600,6850,36850,Host 10.2.3.13 infects host 10.6.0.10
udp,10.6.0.10,5060,24,10.2.3.13,10006,24,0,28,16700,6860,36860,Host 10.2.3.13 infects host 10.6.0.10
udp,10.2.3.13,10007,24,10.6.0.11,5060,24,0,3,300,6870,36870,
udp,10.2.3.13,10008,24,10.6.0.12,5060,24,0,3,300,6880,36880,
udp,10.2.3.13,10009,24,10.6.0.13,5060,24,0,3,300,6890,36890,
udp,10.2.3.13,10010,24,10.6.0.14,5060,24,0,3,300,6900,36900,
udp,10.2.3.13,10011,24,10.6.0.15,5060,24,0,3,300,6910,36910,
udp,10.2.3.13,10012,24,10.6.0.16,5060,24,0,3,300,6920,36920,
udp,10.2.3.13,10013,24,10.6.0.17,5060,24,0,3,300,6930,36930,
udp,10.2.3.13,10014,24,10.6.0.18,5060,24,0,3,300,6940,36940,
udp,10.2.3.13,10015,24,10.6.0.19,5060,24,0,3,300,6950,36950,
udp,10.2.3.13,10016,24,10.6.0.20,5060,24,0,3,300,6960,36960,
udp,10.2.3.13,10017,24,10.6.1.5,5060,24,0,3,300,6970,36970,Host 10.2.3.13 scans network 10.6.1.0/24
udp,10.2.3.13,10018,24,10.6.1.6,5060,24,0,3,300,6980,36980,
udp,10.2.3.13,10019,24,10.6.1.7,5060,24,0,3,300,6990,36990,
udp,10.2.3.13,10020,24,10.6.1.8,5060,24,0,3,300,7000,37000,
udp,10.2.3.13,10021,24,10.6.1.9,5060,24,0,3,300,7010,37010,
udp,10.2.3.13,10022,24,10.6.1.10,5060,24,0,3,300,7020,37020,
udp,10.2.3.13,10023,24,10.6.1.11,5060,24,0,342,409600,7030,37030,Host 10.2.3.13 infects host 10.6.1.11
udp,10.6.1.11,5060,24,10.2.3.13,10023,24,0,28,16700,7040,37040,Host 10.2.3.13 infects host 10.6.1.11
udp,10.2.3.13,10024,24,10.6.1.12,5060,24,0,3,300,7050,37050,
udp,10.2.3.13,10025,24,10.6.1.13,5060,24,0,3,300,7060,37060,
udp,10.2.3.13,10026,24,10.6.1.14,5060,24,0,3,300,7070,37070,
udp,10.2.3.13,10027,24,10.6.1.15,5060,24,0,3,300,7080,37080,
udp,10.2.3.13,10028,24,10.6.1.16,5060,24,0,3,300,7090,37090,
udp,10.2.3.13,10029,24,10.6.1.17,5060,24,0,3,300,7100,37100,
udp,10.2.3.13,10030,24,10.6.1.18,5060,24,0,3,300,7110,37110,
udp,10.2.3.13,10031,24,10.6.1.19,5060,24,0,3,300,7120,37120,
udp,10.2.3.13,10032,24,10.6.1.20,5060,24,0,3,300,7130,37130,
udp,10.2.3.13,10033,24,10.6.2.5,5060,24,0,3,300,7140,37140,Host 10.2.3.13 scans network 10.6.2.0/24
udp,10.2.3.13,10034,24,10.6.2.6,5060,24,0,3,300,7150,37150,
udp,10.2.3.13,10035,24,10.6.2.7,5060,24,0,3,300,7160,37160,
udp,10.2.3.13,10036,24,10.6.2.8,5060,24,0,3,300,7170,37170,
udp,10.2.3.13,10037,24,10.6.2.9,5060,24,0,3,300,7180,37180,
udp,10.2.3.13,10038,24,10.6.2.10,5060,24,0,3,300,7190,37190,
udp,10.2.3.13,10039,24,10.6.2.11,5060,24,0,3,300,7200,37200,
udp,10.2.3.13,10040,24,10.6.2.12,5060,24,0,342,409600,7210,37210,Host 10.2.3.13 infects host 10.6.2.12
udp,10.6.2.12,5060,24,10.2.3.13,10040,24,0,28,16700,7220,37220,Host 10.2.3.13 infects host 10.6.2.12
udp,10.2.3.13,10041,24,10.6.2.13,5060,24,0,3,300,7230,37230,
udp,10.2.3.13,10042,24,10.6.2.14,5060,24,0,3,300,7240,37240,
udp,10.2.3.13,10043,24,10.6.2.15,5060,24,0,3,300,7250,37250,
udp,10.2.3.13,10044,24,10.6.2.16,5060,24,0,3,300,7260,37260,
udp,10.2.3.13,10045,24,10.6.2.17,5060,24,0,3,300,7270,37270,
udp,10.2.3.13,10046,24,10.6.2.18,5060,24,0,3,300,7280,37280,
udp,10.2.3.13,10047,24,10.6.2.19,5060,24,0,3,300,7290,37290,
udp,10.2.3.13,10048,24,10.6.2.20,5060,24,0,3,300,7300,37300,
udp,10.2.3.13,10049,24,10.6.3.5,5060,24,0,3,300,7310,37310,Host 10.2.3.13 scans  network 10.6.3.0/24
udp,10.2.3.13,10050,24,10.6.3.6,5060,24,0,3,300,7320,37320,
udp,10.2.3.13,10051,24,10.6.3.7,5060,24,0,3,300,7330,37330,
udp,10.2.3.13,10052,24,10.6.3.8,5060,24,0,3,300,7340,37340,
udp,10.2.3.13,10053,24,10.6.3.9,5060,24,0,3,300,7350,37350,
udp,10.2.3.13,10054,24,10.6.3.10,5060,24,0,3,300,7360,37360,
udp,10.2.3.13,10055,24,10.6.3.11,5060,24,0,3,300,7370,37370,
udp,10.2.3.13,10056,24,10.6.3.12,5060,24,0,3,300,7380,37380,
udp,10.2.3.13,10057,24,10.6.3.13,5060,24,0,342,409600,7390,37390,Host 10.2.3.13 infects host 10.6.3.13
udp,10.6.3.13,5060,24,10.2.3.13,10057,24,0,28,16700,7400,37400,Host 10.2.3.13 infects host 10.6.3.13
udp,10.2.3.13,10058,24,10.6.3.14,5060,24,0,3,300,7410,37410,
udp,10.2.3.13,10059,24,10.6.3.15,5060,24,0,3,300,7420,37420,
udp,10.2.3.13,10060,24,10.6.3.16,5060,24,0,3,300,7430,37430,
udp,10.2.3.13,10061,24,10.6.3.17,5060,24,0,3,300,7440,37440,
udp,10.2.3.13,10062,24,10.6.3.18,5060,24,0,3,300,7450,37450,
udp,10.2.3.13,10063,24,10.6.3.19,5060,24,0,3,300,7460,37460,
udp,10.2.3.13,10064,24,10.6.3.20,5060,24,0,3,300,7470,37470,
udp,10.2.3.13,10065,24,10.6.4.5,5060,24,0,3,300,7480,37480,Host 10.2.3.13 scans network 10.6.4.0/24
udp,10.2.3.13,10066,24,10.6.4.6,5060,24,0,3,300,7490,37490,
udp,10.2.3.13,10067,24,10.6.4.7,5060,24,0,3,300,7500,37500,
udp,10.2.3.13,10068,24,10.6.4.8,5060,24,0,3,300,7510,37510,
udp,10.2.3.13,10069,24,10.6.4.9,5060,24,0,3,300,7520,37520,
udp,10.2.3.13,10070,24,10.6.4.10,5060,24,0,3,300,7530,37530,
udp,10.2.3.13,10071,24,10.6.4.11,5060,24,0,3,300,7540,37540,
udp,10.2.3.13,10072,24,10.6.4.12,5060,24,0,3,300,7550,37550,
udp,10.2.3.13,10073,24,10.6.4.13,5060,24,0,3,300,7560,37560,
udp,10.2.3.13,10074,24,10.6.4.14,5060,24,0,342,409600,7570,37570,Host 10.2.3.13 infects host 10.6.4.14
udp,10.6.4.14,5060,24,10.2.3.13,10074,24,0,28,16700,7580,37580,Host 10.2.3.13 infects host 10.6.4.14
udp,10.2.3.13,10075,24,10.6.4.15,5060,24,0,3,300,7590,37590,
udp,10.2.3.13,10076,24,10.6.4.16,5060,24,0,3,300,7600,37600,
udp,10.2.3.13,10077,24,10.6.4.17,5060,24,0,3,300,7610,37610,
udp,10.2.3.13,10078,24,10.6.4.18,5060,24,0,3,300,7620,37620,
udp,10.2.3.13,10079,24,10.6.4.19,5060,24,0,3,300,7630,37630,
udp,10.2.3.13,10080,24,10.6.4.20,5060,24,0,3,300,7640,37640,
udp,10.2.3.13,10081,24,10.6.5.5,5060,24,0,3,300,7650,37650,Host 10.2.3.13 scans network 10.6.5.0/24
udp,10.2.3.13,10082,24,10.6.5.6,5060,24,0,3,300,7660,37660,
udp,10.2.3.13,10083,24,10.6.5.7,5060,24,0,3,300,7670,37670,
udp,10.2.3.13,10084,24,10.6.5.8,5060,24,0,3,300,7680,37680,
udp,10.2.3.13,10085,24,10.6.5.9,5060,24,0,3,300,7690,37690,
udp,10.2.3.13,10086,24,10.6.5.10,5060,24,0,3,300,7700,37700,
udp,10.2.3.13,10087,24,10.6.5.11,5060,24,0,3,300,7710,37710,
udp,10.2.3.13,10088,24,10.6.5.12,5060,24,0,3,300,7720,37720,
udp,10.2.3.13,10089,24,10.6.5.13,5060,24,0,3,300,7730,37730,
udp,10.2.3.13,10090,24,10.6.5.14,5060,24,0,3,300,7740,37740,
udp,10.2.3.13,10091,24,10.6.5.15,5060,24,0,342,409600,7750,37750,Host 10.2.3.13 infects host 10.6.5.15
udp,10.6.5.15,5060,24,10.2.3.13,10091,24,0,28,16700,7760,37760,Host 10.2.3.13 infects host 10.6.5.15
udp,10.2.3.13,10092,24,10.6.5.16,5060,24,0,3,300,7770,37770,
udp,10.2.3.13,10093,24,10.6.5.17,5060,24,0,3,300,7780,37780,
udp,10.2.3.13,10094,24,10.6.5.18,5060,24,0,3,300,7790,37790,
udp,10.2.3.13,10095,24,10.6.5.19,5060,24,0,3,300,7800,37800,
udp,10.2.3.13,10096,24,10.6.5.20,5060,24,0,3,300,7810,37810,
udp,10.2.3.13,10097,24,10.6.6.5,5060,24,0,3,300,7820,37820,Host 10.2.3.13 scans network 10.6.6.0/24
udp,10.2.3.13,10098,24,10.6.6.6,5060,24,0,3,300,7830,37830,
udp,10.2.3.13,10099,24,10.6.6.7,5060,24,0,3,300,7840,37840,
udp,10.2.3.13,10100,24,10.6.6.8,5060,24,0,3,300,7850,37850,
udp,10.2.3.13,10101,24,10.6.6.9,5060,24,0,3,300,7860,37860,
udp,10.2.3.13,10102,24,10.6.6.10,5060,24,0,3,300,7870,37870,
udp,10.2.3.13,10103,24,10.6.6.11,5060,24,0,3,300,7880,37880,
udp,10.2.3.13,10104,24,10.6.6.12,5060,24,0,3,300,7890,37890,
udp,10.2.3.13,10105,24,10.6.6.13,5060,24,0,3,300,7900,37900,
udp,10.2.3.13,10106,24,10.6.6.14,5060,24,0,3,300,7910,37910,
udp,10.2.3.13,10107,24,10.6.6.15,5060,24,0,3,300,7920,37920,
udp,10.2.3.13,10108,24,10.6.6.16,5060,24,0,342,409600,7930,37930,Host 10.2.3.13 infects host 10.6.6.16
udp,10.6.6.16,5060,24,10.2.3.13,10108,24,0,28,16700,7940,37940,Host 10.2.3.13 infects host 10.6.6.16
udp,10.2.3.13,10109,24,10.6.6.17,5060,24,0,3,300,7950,37950,
udp,10.2.3.13,10110,24,10.6.6.18,5060,24,0,3,300,7960,37960,
udp,10.2.3.13,10111,24,10.6.6.19,5060,24,0,3,300,7970,37970,
udp,10.2.3.13,10112,24,10.6.6.20,5060,24,0,3,300,7980,37980,
udp,10.2.3.13,10113,24,10.6.7.5,5060,24,0,3,300,7990,37990,Host 10.2.3.13 scans network 10.6.7.0/24
udp,10.2.3.13,10114,24,10.6.7.6,5060,24,0,3,300,8000,38000,
udp,10.2.3.13,10115,24,10.6.7.7,5060,24,0,3,300,8010,38010,
udp,10.2.3.13,10116,24,10.6.7.8,5060,24,0,3,300,8020,38020,
udp,10.2.3.13,10117,24,10.6.7.9,5060,24,0,3,300,8030,38030,
udp,10.2.3.13,10118,24,10.6.7.10,5060,24,0,3,300,8040,38040,
udp,10.2.3.13,10119,24,10.6.7.11,5060,24,0,3,300,8050,38050,
udp,10.2.3.13,10120,24,10.6.7.12,5060,24,0,3,300,8060,38060,
udp,10.2.3.13,10121,24,10.6.7.13,5060,24,0,3,300,8070,38070,
udp,10.2.3.13,10122,24,10.6.7.14,5060,24,0,3,300,8080,38080,
udp,10.2.3.13,10123,24,10.6.7.15,5060,24,0,3,300,8090,38090,
udp,10.2.3.13,10124,24,10.6.7.16,5060,24,0,3,300,8100,38100,
udp,10.2.3.13,10125,24,10.6.7.17,5060,24,0,342,409600,8110,38110,Host 10.2.3.13 infects host 10.6.7.17
udp,10.6.7.17,5060,24,10.2.3.13,10125,24,0,28,16700,8120,38120,Host 10.2.3.13 infects host 10.6.7.17
udp,10.2.3.13,10126,24,10.6.7.18,5060,24,0,3,300,8130,38130,
udp,10.2.3.13,10127,24,10.6.7.19,5060,24,0,3,300,8140,38140,
udp,10.2.3.13,10128,24,10.6.7.20,5060,24,0,3,300,8150,38150,
udp,10.2.3.13,10129,24,10.6.8.5,5060,24,0,3,300,8160,38160,Host 10.2.3.13 scans network 10.6.8.0/24
udp,10.2.3.13,10130,24,10.6.8.6,5060,24,0,3,300,8170,38170,
udp,10.2.3.13,10131,24,10.6.8.7,5060,24,0,3,300,8180,38180,
udp,10.2.3.13,10132,24,10.6.8.8,5060,24,0,3,300,8190,38190,
udp,10.2.3.13,10133,24,10.6.8.9,5060,24,0,3,300,8200,38200,
udp,10.2.3.13,10134,24,10.6.8.10,5060,24,0,3,300,8210,38210,
udp,10.2.3.13,10135,24,10.6.8.11,5060,24,0,3,300,8220,38220,
udp,10.2.3.13,10136,24,10.6.8.12,5060,24,0,3,300,8230,38230,
udp,10.2.3.13,10137,24,10.6.8.13,5060,24,0,3,300,8240,38240,
udp,10.2.3.13,10138,24,10.6.8.14,5060,24,0,3,300,8250,38250,
udp,10.2.3.13,10139,24,10.6.8.15,5060,24,0,3,300,8260,38260,
udp,10.2.3.13,10140,24,10.6.8.16,5060,24,0,3,300,8270,38270,
udp,10.2.3.13,10141,24,10.6.8.17,5060,24,0,3,300,8280,38280,
udp,10.2.3.13,10142,24,10.6.8.18,5060,24,0,342,409600,8290,38290,Host 10.2.3.13 infects host 10.6.8.18
udp,10.6.8.18,5060,24,10.2.3.13,10142,24,0,28,16700,8300,38300,Host 10.2.3.13 infects host 10.6.8.18
udp,10.2.3.13,10143,24,10.6.8.19,5060,24,0,3,300,8310,38310,
udp,10.2.3.13,10144,24,10.6.8.20,5060,24,0,3,300,8320,38320,
udp,10.2.3.13,10145,24,10.6.9.5,5060,24,0,3,300,8330,38330,Host 10.2.3.13 scans network 10.6.9.0/24
udp,10.2.3.13,10146,24,10.6.9.6,5060,24,0,3,300,8340,38340,
udp,10.2.3.13,10147,24,10.6.9.7,5060,24,0,3,300,8350,38350,
udp,10.2.3.13,10148,24,10.6.9.8,5060,24,0,3,300,8360,38360,
udp,10.2.3.13,10149,24,10.6.9.9,5060,24,0,3,300,8370,38370,
udp,10.2.3.13,10150,24,10.6.9.10,5060,24,0,3,300,8380,38380,
udp,10.2.3.13,10151,24,10.6.9.11,5060,24,0,3,300,8390,38390,
udp,10.2.3.13,10152,24,10.6.9.12,5060,24,0,3,300,8400,38400,
udp,10.2.3.13,10153,24,10.6.9.13,5060,24,0,3,300,8410,38410,
udp,10.2.3.13,10154,24,10.6.9.14,5060,24,0,3,300,8420,38420,
udp,10.2.3.13,10155,24,10.6.9.15,5060,24,0,3,300,8430,38430,
udp,10.2.3.13,10156,24,10.6.9.16,5060,24,0,3,300,8440,38440,
udp,10.2.3.13,10157,24,10.6.9.17,5060,24,0,3,300,8450,38450,
udp,10.2.3.13,10158,24,10.6.9.18,5060,24,0,3,300,8460,38460,
udp,10.2.3.13,10159,24,10.6.9.19,5060,24,0,342,409600,8470,38470,Host 10.2.3.13 infects host 10.6.9.19
udp,10.6.9.19,5060,24,10.2.3.13,10159,24,0,28,16700,8480,38480,Host 10.2.3.13 infects host 10.6.9.19
udp,10.2.3.13,10160,24,10.6.9.20,5060,24,0,3,300,8490,38490,
udp,10.2.4.14,10001,24,10.7.0.5,5060,24,0,3,300,8500,38500,Host 10.2.4.14 scans network 10.7.0.0/24
udp,10.2.4.14,10002,24,10.7.0.6,5060,24,0,3,300,8510,38510,
udp,10.2.4.14,10003,24,10.7.0.7,5060,24,0,3,300,8520,38520,
udp,10.2.4.14,10004,24,10.7.0.8,5060,24,0,3,300,8530,38530,
udp,10.2.4.14,10005,24,10.7.0.9,5060,24,0,3,300,8540,38540,
udp,10.2.4.14,10006,24,10.7.0.10,5060,24,0,342,409600,8550,38550,Host 10.2.4.14 infects host 10.7.0.10
udp,10.7.0.10,5060,24,10.2.4.14,10006,24,0,28,16700,8560,38560,Host 10.2.4.14 infects host 10.7.0.10
udp,10.2.4.14,10007,24,10.7.0.11,5060,24,0,3,300,8570,38570,
udp,10.2.4.14,10008,24,10.7.0.12,5060,24,0,3,300,8580,38580,
udp,10.2.4.14,10009,24,10.7.0.13,5060,24,0,3,300,8590,38590,
udp,10.2.4.14,10010,24,10.7.0.14,5060,24,0,3,300,8600,38600,
udp,10.2.4.14,10011,24,10.7.0.15,5060,24,0,3,300,8610,38610,
udp,10.2.4.14,10012,24,10.7.0.16,5060,24,0,3,300,8620,38620,
udp,10.2.4.14,10013,24,10.7.0.17,5060,24,0,3,300,8630,38630,
udp,10.2.4.14,10014,24,10.7.0.18,5060,24,0,3,300,8640,38640,
udp,10.2.4.14,10015,24,10.7.0.19,5060,24,0,3,300,8650,38650,
udp,10.2.4.14,10016,24,10.7.0.20,5060,24,0,3,300,8660,38660,
udp,10.2.4.14,10017,24,10.7.1.5,5060,24,0,3,300,8670,38670,Host 10.2.4.14 scans network 10.7.1.0/24
udp,10.2.4.14,10018,24,10.7.1.6,5060,24,0,3,300,8680,38680,
udp,10.2.4.14,10019,24,10.7.1.7,5060,24,0,3,300,8690,38690,
udp,10.2.4.14,10020,24,10.7.1.8,5060,24,0,3,300,8700,38700,
udp,10.2.4.14,10021,24,10.7.1.9,5060,24,0,3,300,8710,38710,
udp,10.2.4.14,10022,24,10.7.1.10,5060,24,0,3,300,8720,38720,
udp,10.2.4.14,10023,24,10.7.1.11,5060,24,0,342,409600,8730,38730,Host 10.2.4.14 infects host 10.7.1.11
udp,10.7.1.11,5060,24,10.2.4.14,10023,24,0,28,16700,8740,38740,Host 10.2.4.14 infects host 10.7.1.11
udp,10.2.4.14,10024,24,10.7.1.12,5060,24,0,3,300,8750,38750,
udp,10.2.4.14,10025,24,10.7.1.13,5060,24,0,3,300,8760,38760,
udp,10.2.4.14,10026,24,10.7.1.14,5060,24,0,3,300,8770,38770,
udp,10.2.4.14,10027,24,10.7.1.15,5060,24,0,3,300,8780,38780,
udp,10.2.4.14,10028,24,10.7.1.16,5060,24,0,3,300,8790,38790,
udp,10.2.4.14,10029,24,10.7.1.17,5060,24,0,3,300,8800,38800,
udp,10.2.4.14,10030,24,10.7.1.18,5060,24,0,3,300,8810,38810,
udp,10.2.4.14,10031,24,10.7.1.19,5060,24,0,3,300,8820,38820,
udp,10.2.4.14,10032,24,10.7.1.20,5060,24,0,3,300,8830,38830,
udp,10.2.4.14,10033,24,10.7.2.5,5060,24,0,3,300,8840,38840,Host 10.2.4.14 scans network 10.7.2.0/24
udp,10.2.4.14,10034,24,10.7.2.6,5060,24,0,3,300,8850,38850,
udp,10.2.4.14,10035,24,10.7.2.7,5060,24,0,3,300,8860,38860,
udp,10.2.4.14,10036,24,10.7.2.8,5060,24,0,3,300,8870,38870,
udp,10.2.4.14,10037,24,10.7.2.9,5060,24,0,3,300,8880,38880,
udp,10.2.4.14,10038,24,10.7.2.10,5060,24,0,3,300,8890,38890,
udp,10.2.4.14,10039,24,10.7.2.11,5060,24,0,3,300,8900,38900,
udp,10.2.4.14,10040,24,10.7.2.12,5060,24,0,342,409600,8910,38910,Host 10.2.4.14 infects host 10.7.2.12
udp,10.7.2.12,5060,24,10.2.4.14,10040,24,0,28,16700,8920,38920,Host 10.2.4.14 infects host 10.7.2.12
udp,10.2.4.14,10041,24,10.7.2.13,5060,24,0,3,300,8930,38930,
udp,10.2.4.14,10042,24,10.7.2.14,5060,24,0,3,300,8940,38940,
udp,10.2.4.14,10043,24,10.7.2.15,5060,24,0,3,300,8950,38950,
udp,10.2.4.14,10044,24,10.7.2.16,5060,24,0,3,300,8960,38960,
udp,10.2.4.14,10045,24,10.7.2.17,5060,24,0,3,300,8970,38970,
udp,10.2.4.14,10046,24,10.7.2.18,5060,24,0,3,300,8980,38980,
udp,10.2.4.14,10047,24,10.7.2.19,5060,24,0,3,300,8990,38990,
udp,10.2.4.14,10048,24,10.7.2.20,5060,24,0,3,300,9000,39000,
udp,10.2.4.14,10049,24,10.7.3.5,5060,24,0,3,300,9010,39010,Host 10.2.4.14 scans  network 10.7.3.0/24
udp,10.2.4.14,10050,24,10.7.3.6,5060,24,0,3,300,9020,39020,
udp,10.2.4.14,10051,24,10.7.3.7,5060,24,0,3,300,9030,39030,
udp,10.2.4.14,10052,24,10.7.3.8,5060,24,0,3,300,9040,39040,
